-105.210470091279,40.06485808226924,0
-105.2104703489902,40.06487106630404,0
-105.2104706069265,40.06488405785807,0
-105.2104707616648,40.06489185628788,0
-105.2104710197637,40.06490485965487,0
-105.2104713814009,40.06492307684926,0
-105.2104716398898,40.06493609802681,0
-105.2104719501836,40.06495173331749,0
-105.2104721572428,40.0649621627957,0
-105.2104724679311,40.06497781591497,0
-105.2104726752139,40.0649882573945,0
-105.2104729343878,40.06500131583044,0
-105.2104731508035,40.0650117722797,0
-105.2104734844976,40.06502746992086,0
-105.2104737070581,40.06503794158633,0
-105.2104672785379,40.06505366733051,0
-105.2104674999524,40.06506415226951,0
-105.2104678339738,40.06507988988766,0
-105.2104681305918,40.06509302338421,0
-105.2104684273774,40.06510616555079,0
-105.2104618911297,40.06511669535354,0
-105.2104553511967,40.06512723107015,0
-105.2104488690778,40.06514040871632,0
-105.2104457152235,40.06515095494154,0
-105.2104391111249,40.06515887582859,0
-105.2104290555105,40.06516416828216,0
-105.2104157172124,40.06517474567566,0
-105.2104023630498,40.06518532396144,0
-105.2103888934795,40.06519062664145,0
-105.2103754702735,40.06519857139164,0
-105.2103619379711,40.06520123541635,0
-105.2103450060472,40.0652039055911,0
-105.210334815341,40.06520392250036,0
-105.2103178294947,40.06520395060021,0
-105.2103043351676,40.06520925915242,0
-105.2102873906972,40.06521193116903,0
-105.21027388764,40.06521724237802,0
-105.2102603349583,40.06521991022628,0
-105.2102433792939,40.06522258447234,0
-105.2102331782033,40.06522260185687,0
-105.2102195758643,40.06522262513537,0
-105.2101992114521,40.06522530592903,0
-105.2101856057362,40.06522532923135,0
-105.2101719989336,40.06522535271775,0
-105.2101515868468,40.06522538764599,0
-105.2101345749284,40.06522541680845,0
-105.2101175615702,40.06522544601611,0
-105.2101039497404,40.06522546931973,0
-105.2100869671496,40.0652281456834,0
-105.2100733520189,40.06522816908308,0
-105.2100563318222,40.0652281984346,0
-105.2100393100022,40.06522822771663,0
-105.2100291260084,40.06523089326102,0
-105.210012100462,40.06523092267472,0
-105.2099950734499,40.06523095204255,0
-105.2099882621025,40.06523096385735,0
